ora,temperatura_u,temperatura_p,umidità,pressione,beccheggio,rollio,imbardata,mag_x,mag_y,mag_z,accel_x,accel_y,accel_z,giro_x,giro_y,giro_z
2018-02-05 01:00:09.424404,35.37560272216797,35.06458282470703,27.59198570251465,1003.200439453125,2.248223146210693,8.719661966153813,178.0732223044741,-66.77330017089844,-1.8694162368774414,6.311373710632324,-0.03949370235204697,0.1510169804096222,0.9916024804115295,0.0026646554470062256,0.0009094597771763802,-0.001061050221323967
2018-02-05 01:00:11.583722,35.46445846557617,35.11458206176758,26.00115394592285,1003.207275390625,2.2640079268260043,8.742360392313058,177.83311383439144,-66.51338195800781,-1.7695891857147217,6.985067844390869,-0.03949370235204697,0.1510169804096222,0.9916024804115295,0.002346627414226532,-0.00031697284430265427,-0.0004499061033129692
2018-02-05 01:00:13.703289,35.446685791015625,35.09166717529297,27.877437591552734,1003.210693359375,2.2502796734811015,8.72842509885894,177.77515284909472,-66.02751922607422,-1.5414271354675293,6.736813545227051,-0.03949370235204697,0.1510169804096222,0.9916024804115295,-0.00010165199637413025,-1.1146999895572662e-05,-0.00014740414917469025
2018-02-05 01:00:15.796337,35.446685791015625,35.07500076293945,26.879959106445312,1003.192626953125,2.2580404759255286,8.721728952151388,177.87293383725262,-66.76322174072266,-1.243707299232483,6.942256450653076,-0.03949370235204697,0.1510169804096222,0.9916024804115295,0.0011114329099655151,0.002734217792749405,-0.0010636979714035988
2018-02-05 01:00:17.926270,35.428916931152344,35.070831298828125,26.132654190063477,1003.224609375,2.2548132115426975,8.7372719013814,178.0462703780092,-66.75523376464844,-1.0674612522125244,6.859245300292969,-0.03949370235204697,0.1510169804096222,0.9916024804115295,0.0020153895020484924,0.0008982419967651367,0.00015702471137046814
2018-02-05 01:00:20.028866,35.553314208984375,35.10416793823242,28.002521514892578,1003.22265625,2.261982775737095,8.736996986267306,177.93436455864773,-66.45462036132812,-1.2012889385223389,6.415544509887695,-0.03998737409710884,0.15223094820976257,0.9928209781646729,0.0020153895020484924,0.0008982419967651367,0.00015702471137046814
2018-02-05 01:00:22.194723,35.60662841796875,35.12083435058594,27.178239822387695,1003.192626953125,2.259804585722096,8.747713553075055,177.74732665841609,-66.06260681152344,-1.6628187894821167,6.473669052124023,-0.03998737409710884,0.15223094820976257,0.9928209781646729,-0.0010675303637981415,-2.6502646505832672e-05,-0.0016781352460384369
2018-02-05 01:00:24.312455,35.35783004760742,35.12291717529297,25.632312774658203,1003.226318359375,2.251299079214726,8.747900529503585,177.95970456046845,-66.53311157226562,-1.537575125694275,5.995542526245117,-0.03998737409710884,0.15223094820976257,0.9928209781646729,-0.0004684552550315857,0.0008875811472535133,-0.0016810661181807518
2018-02-05 01:00:26.447879,35.53554153442383,35.118751525878906,27.348228454589844,1003.203369140625,2.248746722899257,8.74888322297042,177.89253648017055,-66.53311157226562,-1.537575125694275,5.995542526245117,-0.03825952485203743,0.15174536406993866,0.9925772547721863,-0.002922959625720978,0.00027511361986398697,-0.002293156459927559
2018-02-05 01:00:28.583122,35.5888557434082,35.139583587646484,27.040325164794922,1003.1884765625,2.239308468683357,8.735956236192525,178.11755023218745,-66.53311157226562,-1.537575125694275,5.995542526245117,-0.03924686834216118,0.15247373282909393,0.9916024804115295,-0.002922959625720978,0.00027511361986398697,-0.002293156459927559
